account_id,customer_id,account_type,opening_date,status,credit_limit_eur,interest_rate_pct,opening_balance_eur
A003540,C02164,Current Account,2025-09-20,Active,0,0.0,4828.3
A003541,C02165,Current Account,2023-05-19,Active,0,0.0,3727.19
A003542,C02165,Credit Card,2025-09-20,Active,12400,20.36,-1927.75
A003543,C02166,Current Account,2026-07-21,Active,0,0.0,2667.71
A003544,C02166,Savings Account,2025-11-03,Active,0,1.26,12914.1
A003545,C02166,Credit Card,2026-04-16,Active,5200,17.74,-1712.0
A003546,C02167,Savings Account,2025-01-06,Dormant,0,0.97,26268.37
A003547,C02167,Credit Card,2024-06-14,Closed,12800,20.45,-2725.64
A003548,C02168,Savings Account,2025-06-11,Closed,0,1.46,5281.86
A003549,C02168,Current Account,2020-06-07,Closed,0,0.0,2517.9
A003550,C02168,Credit Card,2021-09-03,Active,3000,16.51,-469.56
A003551,C02169,Current Account,2025-06-25,Active,0,0.0,1808.88
A003552,C02169,Credit Card,2026-07-10,Dormant,2500,16.23,-278.59
A003553,C02170,Current Account,2025-03-15,Active,0,0.0,3443.09
A003554,C02171,Savings Account,2021-04-25,Active,0,2.02,13862.32
A003555,C02171,Current Account,2023-10-02,Active,0,0.0,2775.82
A003556,C02172,Current Account,2026-07-29,Active,0,0.0,675.72
A003557,C02173,Current Account,2025-09-26,Active,0,0.0,985.39
A003558,C02174,Current Account,2026-01-30,Dormant,0,0.0,2235.32
A003559,C02174,Credit Card,2025-08-31,Dormant,7200,21.59,0
A003560,C02175,Current Account,2026-04-01,Active,0,0.0,4657.08
A003561,C02176,Current Account,2026-03-05,Active,0,0.0,4754.54
A003562,C02177,Current Account,2021-11-30,Active,0,0.0,2662.0
A003563,C02177,Credit Card,2020-09-27,Active,11300,15.94,-1554.64
A003564,C02178,Savings Account,2026-01-11,Active,0,1.1,48599.23
A003565,C02179,Current Account,2026-07-26,Active,0,0.0,3112.29
A003566,C02180,Current Account,2025-02-20,Active,0,0.0,5334.11
A003567,C02181,Current Account,2024-09-29,Active,0,0.0,1796.54
A003568,C02182,Current Account,2026-07-10,Active,0,0.0,2605.06
A003569,C02183,Current Account,2024-01-21,Active,0,0.0,1679.12
A003570,C02184,Savings Account,2024-06-20,Active,0,1.6,14059.74
A003571,C02184,Current Account,2024-02-07,Active,0,0.0,2543.38
A003572,C02185,Current Account,2026-05-28,Active,0,0.0,4921.88
A003573,C02186,Current Account,2022-06-18,Active,0,0.0,1714.37
A003574,C02186,Credit Card,2023-07-12,Active,6900,20.18,-971.08
A003575,C02187,Current Account,2026-02-27,Closed,0,0.0,2142.31
A003576,C02187,Savings Account,2020-05-17,Active,0,1.98,16416.95
A003577,C02188,Current Account,2025-10-10,Active,0,0.0,1684.33
A003578,C02189,Current Account,2023-07-27,Active,0,0.0,3960.68
A003579,C02189,Savings Account,2023-12-17,Active,0,2.16,30584.22
A003580,C02190,Current Account,2024-01-30,Active,0,0.0,3657.25
A003581,C02190,Credit Card,2024-12-26,Active,5200,20.86,-1864.93
A003582,C02191,Current Account,2026-06-27,Active,0,0.0,6831.78
A003583,C02192,Savings Account,2025-04-12,Active,0,1.72,16911.31
A003584,C02192,Current Account,2026-05-28,Active,0,0.0,-342.96
A003585,C02192,Credit Card,2025-12-26,Active,9900,21.63,-3197.82
A003586,C02193,Savings Account,2024-02-01,Closed,0,1.76,25562.39
A003587,C02194,Savings Account,2025-11-30,Active,0,1.92,2513.21
A003588,C02194,Credit Card,2026-05-06,Active,9900,17.65,-300.09
A003589,C02195,Current Account,2024-08-31,Active,0,0.0,1131.09
A003590,C02195,Savings Account,2026-07-17,Dormant,0,2.16,31618.37
A003591,C02196,Savings Account,2023-12-05,Active,0,1.8,4679.59
A003592,C02197,Current Account,2026-05-26,Active,0,0.0,3569.33
A003593,C02198,Savings Account,2025-04-18,Active,0,1.53,0
A003594,C02199,Current Account,2026-01-28,Active,0,0.0,6736.23
A003595,C02200,Current Account,2025-02-09,Active,0,0.0,3650.91
A003596,C02200,Credit Card,2024-09-08,Active,12600,17.4,-5942.62
A003597,C02201,Current Account,2024-06-17,Active,0,0.0,2561.25
A003598,C02201,Savings Account,2024-08-15,Active,0,1.95,15673.24
A003599,C02202,Current Account,2026-06-18,Active,0,0.0,2.28
A003600,C02202,Savings Account,2026-01-12,Active,0,1.79,11765.51
A003601,C02203,Current Account,2023-04-25,Closed,0,0.0,3594.87
A003602,C02203,Credit Card,2024-08-24,Active,12900,15.93,-3638.11
A003603,C02204,Savings Account,2022-07-01,Active,0,1.43,6371.66
A003604,C02205,Savings Account,2025-11-19,Active,0,1.33,16949.34
A003605,C02205,Current Account,2025-06-24,Active,0,0.0,2218.1
A003606,C02206,Current Account,2026-02-13,Active,0,0.0,6676.78
A003607,C02206,Credit Card,2022-09-24,Active,9000,15.9,-1799.17
A003608,C02207,Current Account,2024-02-08,Dormant,0,0.0,8389.76
A003609,C02208,Current Account,2024-07-22,Active,0,0.0,1164.91
A003610,C02208,Credit Card,2023-11-09,Active,3000,18.68,-799.78
A003611,C02209,Savings Account,2026-02-17,Active,0,1.66,9462.14
A003612,C02210,Savings Account,2026-01-06,Active,0,1.88,7280.07
A003613,C02210,Current Account,2025-05-24,Dormant,0,0.0,3788.37
A003614,C02211,Current Account,2024-02-14,Active,0,0.0,2579.11
A003615,C02211,Savings Account,2024-09-17,Closed,0,1.39,9019.47
A003616,C02212,Savings Account,2025-10-15,Active,0,1.66,39686.29
A003617,C02212,Current Account,2025-10-04,Active,0,0.0,4329.73
A003618,C02213,Current Account,2024-10-01,Active,0,0.0,738.22
A003619,C02213,Credit Card,2024-12-18,Active,3700,17.11,-1321.24
A003620,C02214,Savings Account,2023-02-13,Closed,0,0.82,9159.19
A003621,C02214,Current Account,2023-08-17,Active,0,0.0,2546.06
A003622,C02215,Current Account,2025-03-20,Active,0,0.0,923.41
A003623,C02216,Current Account,2023-04-26,Active,0,0.0,4019.97
A003624,C02216,Savings Account,2025-03-02,Dormant,0,1.85,11849.31
A003625,C02217,Savings Account,2022-08-04,Active,0,1.05,17087.94
A003626,C02217,Current Account,2022-05-28,Active,0,0.0,4112.66
A003627,C02218,Current Account,2024-04-02,Active,0,0.0,6045.08
A003628,C02219,Current Account,2026-07-06,Active,0,0.0,1841.72
A003629,C02219,Savings Account,2020-09-15,Active,0,1.38,8640.91
A003630,C02220,Savings Account,2025-12-01,Active,0,2.17,2274.07
A003631,C02221,Current Account,2025-04-19,Active,0,0.0,1678.3
A003632,C02222,Current Account,2026-03-06,Active,0,0.0,4692.16
A003633,C02222,Credit Card,2020-07-18,Active,2500,20.0,-555.44
A003634,C02223,Current Account,2024-04-28,Dormant,0,0.0,3487.16
A003635,C02223,Savings Account,2023-10-26,Active,0,2.05,14169.62
A003636,C02224,Current Account,2025-10-08,Active,0,0.0,4507.69
A003637,C02225,Current Account,2022-05-02,Active,0,0.0,4339.58
A003638,C02225,Savings Account,2025-09-24,Active,0,1.3,9821.96
A003639,C02226,Current Account,2024-09-14,Active,0,0.0,203.15
A003640,C02226,Savings Account,2023-12-28,Active,0,2.11,8115.83
A003641,C02227,Current Account,2026-05-27,Active,0,0.0,4828.85
A003642,C02227,Credit Card,2025-02-08,Active,4700,20.88,-797.19
A003643,C02228,Current Account,2024-05-31,Active,0,0.0,-500
A003644,C02229,Current Account,2025-01-04,Active,0,0.0,844.68
A003645,C02230,Current Account,2026-07-22,Active,0,0.0,3323.76
A003646,C02230,Savings Account,2025-08-26,Active,0,1.46,13604.83
A003647,C02231,Current Account,2025-07-25,Active,0,0.0,2537.34
A003648,C02232,Savings Account,2022-08-29,Active,0,1.88,16872.85
A003649,C02232,Current Account,2024-08-27,Active,0,0.0,3523.88
A003650,C02233,Current Account,2026-03-21,Active,0,0.0,1472.9
A003651,C02234,Savings Account,2026-03-12,Active,0,1.88,10754.95
A003652,C02234,Current Account,2023-09-12,Active,0,0.0,1553.75
A003653,C02234,Credit Card,2025-06-29,Active,4000,16.12,-369.48
A003654,C02235,Current Account,2021-09-01,Active,0,0.0,3105.85
A003655,C02235,Savings Account,2025-10-13,Active,0,1.97,19269.04
A003656,C02236,Current Account,2021-11-30,Active,0,0.0,11304.94
A003657,C02237,Current Account,2026-04-17,Closed,0,0.0,3698.02
A003658,C02238,Current Account,2021-08-16,Active,0,0.0,3262.76
A003659,C02239,Current Account,2022-12-01,Closed,0,0.0,1803.91
A003660,C02239,Savings Account,2025-09-15,Active,0,0.95,6823.46
A003661,C02240,Savings Account,2025-11-18,Active,0,1.81,8209.42
A003662,C02240,Current Account,2024-09-20,Active,0,0.0,2092.78
A003663,C02240,Credit Card,2023-08-15,Dormant,5200,20.0,-2672.68
A003664,C02241,Current Account,2024-03-04,Active,0,0.0,1847.03
A003665,C02241,Savings Account,2021-10-20,Active,0,1.06,22601.52
A003666,C02242,Current Account,2025-07-27,Closed,0,0.0,2318.97
A003667,C02243,Current Account,2022-08-09,Dormant,0,0.0,3116.87
A003668,C02244,Savings Account,2026-03-13,Active,0,1.77,10486.47
A003669,C02244,Current Account,2025-04-17,Active,0,0.0,6768.28
A003670,C02244,Credit Card,2025-07-18,Active,10100,20.68,-91.47
A003671,C02245,Current Account,2024-07-03,Active,0,0.0,6578.92
A003672,C02246,Savings Account,2024-01-12,Active,0,1.92,12948.02
A003673,C02246,Current Account,2025-02-09,Active,0,0.0,373.83
A003674,C02247,Current Account,2026-06-24,Active,0,0.0,4729.58
A003675,C02247,Savings Account,2026-07-14,Active,0,1.41,4273.21
A003676,C02248,Savings Account,2026-02-27,Active,0,1.45,35501.63
A003677,C02248,Current Account,2020-04-25,Active,0,0.0,1865.08
A003678,C02249,Current Account,2021-12-07,Active,0,0.0,9505.35
A003679,C02250,Current Account,2021-02-12,Active,0,0.0,5506.43
A003680,C02250,Savings Account,2020-02-16,Active,0,1.98,9244.79
A003681,C02250,Credit Card,2023-07-05,Active,5300,19.49,-2675.0
A003682,C02251,Savings Account,2025-09-25,Active,0,1.25,16272.5
A003683,C02251,Current Account,2026-01-07,Active,0,0.0,4010.81
A003684,C02252,Current Account,2023-08-05,Active,0,0.0,1058.14
A003685,C02252,Credit Card,2024-01-22,Dormant,6500,19.13,0
A003686,C02253,Current Account,2023-06-05,Active,0,0.0,3868.21
A003687,C02254,Current Account,2023-07-30,Active,0,0.0,-500
A003688,C02254,Savings Account,2025-05-17,Active,0,0.86,19564.06
A003689,C02254,Credit Card,2020-10-12,Active,11300,18.88,-2799.42
A003690,C02255,Savings Account,2022-03-03,Active,0,1.35,22399.86
A003691,C02255,Credit Card,2025-10-24,Active,5900,20.4,-1040.54
A003692,C02256,Savings Account,2020-10-07,Active,0,2.15,15804.93
A003693,C02257,Current Account,2025-12-04,Dormant,0,0.0,2970.98
A003694,C02257,Credit Card,2026-04-04,Active,13100,15.97,-1981.98
A003695,C02258,Savings Account,2020-10-01,Active,0,1.85,10873.74
A003696,C02259,Current Account,2024-01-03,Active,0,0.0,4408.65
A003697,C02259,Credit Card,2025-04-13,Active,11500,17.29,-3549.96
A003698,C02260,Current Account,2026-06-04,Active,0,0.0,3688.13
A003699,C02260,Credit Card,2026-04-22,Active,7300,21.02,-2175.29
A003700,C02261,Current Account,2026-07-08,Dormant,0,0.0,3274.26
A003701,C02261,Savings Account,2026-03-23,Active,0,2.18,8546.29
A003702,C02262,Savings Account,2020-09-15,Active,0,1.45,27030.42
A003703,C02263,Savings Account,2026-05-12,Active,0,1.99,16816.21
A003704,C02263,Credit Card,2026-06-20,Active,5300,19.43,-896.16
A003705,C02264,Savings Account,2024-06-21,Active,0,1.32,13152.83
A003706,C02264,Current Account,2025-01-06,Active,0,0.0,325.4
A003707,C02264,Credit Card,2025-12-03,Active,3400,20.72,-755.37
A003708,C02265,Current Account,2025-05-03,Dormant,0,0.0,1312.84
A003709,C02266,Current Account,2022-12-16,Active,0,0.0,687.54
A003710,C02266,Savings Account,2023-02-17,Closed,0,1.87,15032.6
A003711,C02267,Current Account,2026-06-03,Active,0,0.0,-202.08
A003712,C02268,Current Account,2025-10-18,Active,0,0.0,9713.94
A003713,C02268,Savings Account,2026-02-14,Active,0,2.17,0
A003714,C02269,Current Account,2026-03-01,Active,0,0.0,4662.28
A003715,C02270,Savings Account,2023-12-19,Active,0,2.1,2360.77
A003716,C02270,Current Account,2025-03-18,Active,0,0.0,9763.09
A003717,C02270,Credit Card,2025-08-02,Closed,8700,19.63,-341.55
A003718,C02271,Savings Account,2023-02-27,Closed,0,1.69,7582.97
A003719,C02272,Current Account,2024-10-01,Active,0,0.0,3876.72
A003720,C02272,Savings Account,2026-01-27,Active,0,1.98,10756.11
A003721,C02273,Savings Account,2020-11-21,Active,0,0.89,22015.28
A003722,C02274,Current Account,2026-07-04,Active,0,0.0,823.54
A003723,C02275,Current Account,2025-09-20,Active,0,0.0,812.38
A003724,C02275,Credit Card,2021-01-15,Active,3600,19.29,-276.2
A003725,C02276,Current Account,2021-02-12,Active,0,0.0,-166.36
A003726,C02277,Current Account,2022-09-14,Active,0,0.0,2376.34
A003727,C02277,Savings Account,2020-08-28,Closed,0,1.15,11128.62
A003728,C02277,Credit Card,2026-03-28,Active,4500,20.09,-1356.19
A003729,C02278,Current Account,2025-08-15,Active,0,0.0,2314.08
A003730,C02279,Current Account,2026-04-21,Active,0,0.0,6427.21
A003731,C02279,Savings Account,2026-07-19,Active,0,1.35,238.44
A003732,C02280,Current Account,2024-03-16,Active,0,0.0,6330.68
A003733,C02281,Current Account,2021-12-04,Active,0,0.0,7444.43
A003734,C02282,Savings Account,2025-08-09,Active,0,0.81,42100.18
A003735,C02283,Current Account,2025-11-08,Active,0,0.0,2732.49
A003736,C02284,Current Account,2025-01-18,Active,0,0.0,159.61
A003737,C02284,Credit Card,2026-06-11,Active,9000,21.34,-1101.95
A003738,C02285,Savings Account,2021-12-01,Active,0,1.7,41726.1
A003739,C02285,Credit Card,2026-07-03,Active,9900,17.8,-1004.24
A003740,C02286,Current Account,2026-01-01,Active,0,0.0,1907.96
A003741,C02286,Credit Card,2022-12-07,Active,1700,19.75,-328.78
A003742,C02287,Current Account,2026-03-19,Active,0,0.0,4258.03
A003743,C02288,Current Account,2025-10-01,Active,0,0.0,3541.9
A003744,C02288,Credit Card,2025-12-14,Active,14000,16.22,-2518.49
A003745,C02289,Savings Account,2024-05-28,Active,0,1.04,4440.98
A003746,C02289,Credit Card,2020-06-26,Active,5400,18.55,-1259.93
A003747,C02290,Savings Account,2026-01-13,Active,0,0.84,26530.7
A003748,C02290,Current Account,2026-06-29,Active,0,0.0,664.32
A003749,C02290,Credit Card,2026-02-01,Active,11000,20.94,-1239.28
A003750,C02291,Savings Account,2023-07-06,Active,0,1.96,19752.77
A003751,C02291,Current Account,2025-03-03,Active,0,0.0,3778.29
A003752,C02291,Credit Card,2021-03-04,Active,5400,18.99,-1241.74
A003753,C02292,Current Account,2026-07-20,Active,0,0.0,1656.31
A003754,C02292,Savings Account,2026-07-25,Active,0,0.87,0
A003755,C02293,Current Account,2025-11-18,Active,0,0.0,98.33
A003756,C02293,Savings Account,2026-07-05,Dormant,0,1.76,15258.04
A003757,C02293,Credit Card,2024-12-07,Active,4700,21.76,-664.8
A003758,C02294,Current Account,2025-01-16,Active,0,0.0,2069.71
A003759,C02295,Current Account,2026-04-09,Active,0,0.0,6626.44
A003760,C02295,Credit Card,2025-07-09,Active,12800,21.42,-754.77
A003761,C02296,Current Account,2026-02-01,Active,0,0.0,3684.99
A003762,C02297,Current Account,2026-07-22,Active,0,0.0,1525.68
A003763,C02298,Current Account,2026-05-30,Active,0,0.0,3159.34
A003764,C02298,Savings Account,2022-08-15,Active,0,1.01,5036.57
A003765,C02299,Current Account,2023-09-03,Active,0,0.0,747.95
A003766,C02300,Current Account,2023-04-19,Active,0,0.0,2483.02
A003767,C02301,Current Account,2023-12-24,Active,0,0.0,4513.04
A003768,C02301,Credit Card,2025-05-07,Active,5400,17.16,-1573.42
A003769,C02302,Current Account,2023-09-21,Active,0,0.0,2931.42
A003770,C02302,Savings Account,2025-04-07,Active,0,2.01,11850.03
A003771,C02303,Current Account,2026-03-23,Active,0,0.0,1668.28
A003772,C02303,Savings Account,2025-05-23,Active,0,1.61,20962.98
A003773,C02304,Current Account,2025-11-13,Active,0,0.0,3452.11
A003774,C02305,Current Account,2023-07-16,Active,0,0.0,2451.97
A003775,C02306,Current Account,2025-08-24,Active,0,0.0,2077.94
A003776,C02306,Savings Account,2020-07-01,Closed,0,1.66,11304.37
A003777,C02307,Current Account,2026-07-06,Dormant,0,0.0,5643.29
A003778,C02307,Credit Card,2026-02-08,Active,3000,15.82,-571.64
A003779,C02308,Current Account,2025-04-17,Active,0,0.0,3723.42
A003780,C02309,Savings Account,2026-01-19,Active,0,1.96,54274.13
A003781,C02309,Current Account,2026-03-29,Closed,0,0.0,6030.57
A003782,C02309,Credit Card,2026-05-14,Active,10700,21.87,-2914.55
A003783,C02310,Current Account,2023-10-23,Active,0,0.0,2873.98
A003784,C02311,Current Account,2023-02-14,Active,0,0.0,3733.28
A003785,C02311,Savings Account,2022-06-20,Dormant,0,2.11,26182.03
A003786,C02312,Current Account,2024-05-27,Active,0,0.0,2169.31
A003787,C02313,Savings Account,2024-02-15,Active,0,0.82,0
A003788,C02314,Current Account,2026-05-05,Active,0,0.0,6180.29
A003789,C02314,Credit Card,2026-04-04,Active,8400,19.44,-1680.66
A003790,C02315,Current Account,2023-05-28,Active,0,0.0,2962.34
A003791,C02315,Savings Account,2021-07-01,Active,0,0.98,20759.97
A003792,C02315,Credit Card,2025-10-07,Active,11300,17.98,-2741.37
A003793,C02316,Savings Account,2026-02-01,Dormant,0,2.13,11335.55
A003794,C02316,Current Account,2025-05-14,Active,0,0.0,5834.77
A003795,C02316,Credit Card,2024-08-27,Active,10200,20.4,-1431.54
A003796,C02317,Current Account,2022-08-15,Active,0,0.0,2709.88
A003797,C02317,Credit Card,2023-10-21,Active,6800,18.52,-1476.0
A003798,C02318,Current Account,2025-06-13,Closed,0,0.0,2422.76
A003799,C02319,Savings Account,2026-06-06,Active,0,1.62,0
A003800,C02320,Current Account,2025-12-31,Active,0,0.0,5086.56
A003801,C02320,Credit Card,2024-08-06,Active,3100,21.81,-151.08
A003802,C02321,Current Account,2022-04-09,Closed,0,0.0,2979.94
A003803,C02322,Current Account,2026-04-12,Active,0,0.0,1500.6
A003804,C02323,Current Account,2023-05-31,Dormant,0,0.0,1730.03
A003805,C02323,Savings Account,2024-10-25,Active,0,1.24,13293.07
A003806,C02324,Current Account,2025-05-21,Active,0,0.0,8040.33
A003807,C02325,Current Account,2026-05-24,Active,0,0.0,4370.0
A003808,C02326,Current Account,2024-08-22,Closed,0,0.0,1905.66
A003809,C02327,Savings Account,2023-08-05,Closed,0,1.33,2881.34
A003810,C02328,Current Account,2024-05-19,Active,0,0.0,5013.38
A003811,C02328,Savings Account,2025-08-13,Active,0,1.33,16635.68
A003812,C02328,Credit Card,2024-04-30,Active,11000,17.22,-3246.78
A003813,C02329,Current Account,2023-08-11,Active,0,0.0,2183.73
A003814,C02330,Current Account,2024-08-23,Active,0,0.0,5837.66
A003815,C02330,Credit Card,2026-05-03,Active,12200,21.47,-1426.24
A003816,C02331,Current Account,2022-02-02,Active,0,0.0,2719.47
A003817,C02332,Current Account,2021-07-30,Active,0,0.0,1448.58
A003818,C02333,Current Account,2024-09-14,Active,0,0.0,2745.53
A003819,C02333,Savings Account,2021-09-01,Active,0,1.54,6725.02
A003820,C02333,Credit Card,2022-07-30,Dormant,4500,19.54,-734.87
A003821,C02334,Current Account,2026-06-09,Active,0,0.0,3629.39
A003822,C02334,Savings Account,2024-08-07,Active,0,1.28,21276.65
A003823,C02335,Current Account,2025-12-07,Active,0,0.0,426.67
A003824,C02336,Current Account,2024-11-03,Active,0,0.0,1478.41
A003825,C02337,Savings Account,2024-10-05,Active,0,1.03,16097.74
A003826,C02337,Current Account,2021-08-31,Active,0,0.0,3674.17
A003827,C02338,Current Account,2026-06-07,Active,0,0.0,2813.04
A003828,C02338,Savings Account,2023-09-28,Active,0,1.69,6549.27
A003829,C02339,Savings Account,2024-06-03,Active,0,1.35,3704.38
A003830,C02340,Current Account,2025-11-24,Active,0,0.0,2001.25
A003831,C02341,Savings Account,2026-05-26,Active,0,1.16,15806.52
A003832,C02341,Current Account,2026-05-30,Active,0,0.0,1695.69
A003833,C02342,Savings Account,2025-01-12,Active,0,2.19,13434.53
A003834,C02342,Credit Card,2025-08-10,Active,10100,19.99,-3706.21
A003835,C02343,Current Account,2024-01-20,Active,0,0.0,3438.5
A003836,C02344,Current Account,2022-10-31,Active,0,0.0,1119.18
