transaction_id,account_id,customer_id,transaction_datetime,transaction_type,category,amount_eur,merchant_country,channel,is_international,is_suspicious
T0003053,A001083,C00660,2024-02-15 12:34:57,Transfer Out,Transfer,-961.14,Netherlands,Mobile App,0,0
T0006028,A002619,C01603,2024-08-08 19:40:28,Card Purchase,Travel,-300.02,Netherlands,Card Present,0,0
T0004836,A002339,C01437,2025-08-26 21:02:18,Transfer In,Transfer,331.05,Belgium,Mobile App,0,0
T0004037,A003354,C02052,2024-04-27 07:03:22,Transfer Out,Transfer,-202.56,Belgium,Mobile App,0,0
T0004106,A002314,C01423,2026-04-11 17:13:22,Card Purchase,Groceries,-69.56,Belgium,Card Present,0,0
T0009987,A003981,C02434,2024-12-24 00:02:04,Card Purchase,E-commerce,-80.9,Spain,Online,1,0
T0000763,A002780,C01700,2024-02-19 20:04:25,Card Purchase,Healthcare,-112.99,Netherlands,Online,0,0
T0000427,A001415,C00868,2026-03-12 10:28:15,Transfer Out,Transfer,-392.6,Belgium,Bank Transfer,0,0
T0005346,A001193,C00727,2024-07-23 21:25:40,Transfer Out,Transfer,-105.63,France,Bank Transfer,0,0
T0002772,A003876,C02368,2025-07-19 13:34:12,Card Purchase,Groceries,-114.11,Germany,Card Present,0,0
T0004056,A002482,C01523,2026-05-28 02:11:14,Transfer In,Transfer,308.34,Germany,Bank Transfer,0,0
T0000541,A003699,C02260,2024-05-18 20:10:06,Card Purchase,Entertainment,-7.57,Netherlands,Online,0,0
T0000857,A002480,C01522,2024-03-14 23:03:05,Card Purchase,Groceries,-53.48,France,Online,0,0
T0009976,A002754,C01682,2024-08-27 13:51:59,Card Purchase,Dining,-43.21,France,Card Present,0,0
T0001645,A000013,C00007,2024-09-12 02:36:46,Transfer In,Transfer,101.55,Belgium,Mobile App,0,0
T0008744,A003534,C02160,2025-01-25 13:36:07,Transfer In,Transfer,212.74,Belgium,Mobile App,0,0
T0000169,A002355,C01446,2026-08-13 21:49:41,Transfer In,Transfer,230.09,Belgium,Bank Transfer,0,0
T0008956,A003524,C02155,2024-01-04 13:58:52,Card Purchase,Entertainment,-16.69,France,Card Present,0,0
T0003960,A003736,C02284,2024-10-07 03:00:53,Card Purchase,Healthcare,-395.58,Germany,Card Present,0,0
T0004099,A003846,C02350,2024-10-14 13:53:27,Card Purchase,Groceries,-22.44,Netherlands,Card Present,0,0
T0001351,A003354,C02052,2024-08-11 15:11:46,Transfer Out,Transfer,-252.13,Belgium,Mobile App,0,0
T0008740,A000690,C00423,2025-02-23 11:46:08,Transfer In,Transfer,110.99,Belgium,Mobile App,0,0
T0003106,A003557,C02173,2025-05-14 10:40:14,Direct Debit,Subscriptions,-22.61,France,Direct Debit,0,0
T0007298,A003124,C01910,2025-06-14 14:08:53,Direct Debit,Subscriptions,-13.17,Belgium,Direct Debit,0,0
T0002899,A001642,C01008,2024-06-19 12:06:58,Transfer Out,Transfer,-105.45,Netherlands,Bank Transfer,0,0
T0003681,A003043,C01865,2026-07-09 15:08:48,Transfer In,Transfer,141.91,Belgium,Bank Transfer,0,0
T0003105,A001151,C00703,2025-06-14 15:06:52,Card Purchase,Fuel,-38.75,France,Mobile App,0,0
T0000502,A003914,C02396,2024-09-19 02:08:05,Transfer In,Transfer,399.51,Netherlands,Mobile App,0,0
T0000461,A001418,C00870,2025-12-30 17:08:42,Cash Withdrawal,Cash,-20,Netherlands,ATM,0,0
T0009686,A001248,C00763,2024-12-04 03:41:59,Transfer In,Transfer,103.95,Belgium,Bank Transfer,0,0
T0009774,A002095,C01286,2024-07-17 12:55:30,Card Purchase,Travel,-511.03,Germany,Card Present,0,0
T0004685,A000849,C00519,2026-05-17 23:32:39,Transfer In,Transfer,252.9,Netherlands,Bank Transfer,0,0
T0009054,A001670,C01026,2026-02-05 17:37:10,Card Purchase,Groceries,-52.89,Spain,Card Present,1,0
T0003733,A002032,C01247,2024-12-14 01:25:03,Transfer Out,Transfer,-157.53,Netherlands,Mobile App,0,0
T0009070,A001173,C00715,2024-12-02 16:40:17,Direct Debit,Housing,-870.62,Netherlands,Direct Debit,0,0
T0008400,A000423,C00263,2024-03-11 18:08:36,Card Purchase,Groceries,-26.61,Germany,Card Present,0,0
T0002795,A001429,C00877,2026-02-14 14:02:41,Direct Debit,Insurance,-140.77,France,Direct Debit,0,0
T0000185,A001849,C01138,2024-07-13 06:32:24,Transfer In,Transfer,952.03,Belgium,Mobile App,0,0
T0008562,A002987,C01826,2025-08-07 14:13:56,Card Purchase,Dining,-44.91,Luxembourg,Mobile App,0,0
T0008992,A003516,C02151,2026-05-09 21:18:06,Salary,Salary,3208.29,Belgium,Mobile App,0,0
T0000052,A003319,C02034,2025-03-17 07:44:00,Transfer Out,Transfer,-343.68,Belgium,Bank Transfer,0,0
T0006236,A002260,C01389,2024-09-03 19:18:17,Transfer In,Transfer,138.65,Belgium,Mobile App,0,0
T0007708,A002235,C01373,2025-10-08 07:35:08,Direct Debit,Telecom,-57.45,Belgium,Direct Debit,0,0
T0007964,A000900,C00551,2026-04-21 02:26:53,Transfer Out,Transfer,-94.9,Belgium,Bank Transfer,0,0
T0001657,A001278,C00783,2025-11-05 21:45:10,Card Purchase,Retail,-72.22,Belgium,Card Present,0,0
T0002601,A001743,C01076,2025-08-31 11:28:06,Card Purchase,E-commerce,-81.96,Belgium,Card Present,0,0
T0002348,A002027,C01244,2025-06-29 15:26:34,Card Purchase,Retail,-111.05,France,Online,0,0
T0004123,A003275,C02008,2025-10-03 19:04:26,Transfer Out,Transfer,-839.87,Netherlands,Mobile App,0,0
T0009337,A002915,C01779,2024-06-14 13:37:34,Card Purchase,Travel,-170.86,Netherlands,Card Present,0,0
T0007523,A003223,C01976,2024-01-21 19:48:38,Card Purchase,Fuel,-38.57,Germany,Online,0,0
T0002491,A003935,C02407,2025-08-22 02:01:05,Card Purchase,Travel,-174.69,Netherlands,Card Present,0,0
T0005378,A003796,C02317,2025-03-22 20:15:28,Card Purchase,E-commerce,-189.67,Netherlands,Card Present,0,0
T0006048,A001839,C01133,2024-05-13 12:35:02,Transfer In,Transfer,1912.99,France,Mobile App,0,0
T0009612,A003053,C01872,2025-12-16 00:23:59,Transfer In,Transfer,161.43,Belgium,Bank Transfer,0,0
T0003728,A001240,C00756,2024-01-25 06:06:31,Card Purchase,Healthcare,-30.46,Netherlands,Card Present,0,0
T0002869,A003590,C02195,2026-03-26 03:11:44,Transfer In,Transfer,412.5,Netherlands,Bank Transfer,0,0
T0009286,A001203,C00732,2025-04-05 16:17:57,Transfer In,Transfer,269.97,France,Bank Transfer,0,0
T0004762,A001252,C00766,2025-03-26 08:02:43,Cash Withdrawal,Cash,-80,Belgium,ATM,0,0
T0006713,A003458,C02113,2026-05-20 14:27:48,Transfer In,Transfer,192.72,France,Mobile App,0,0
T0003323,A003220,C01974,2024-09-22 08:19:58,Transfer In,Transfer,1233.49,Netherlands,Bank Transfer,0,0
T0003559,A000171,C00104,2025-01-15 07:48:08,Transfer Out,Transfer,-117.33,Belgium,Mobile App,0,0
T0008986,A002145,C01317,2024-10-22 15:49:03,Card Purchase,Travel,-509.46,Netherlands,Online,0,0
T0003631,A000651,C00400,2024-09-18 23:48:38,Transfer Out,Transfer,-610.12,Netherlands,Mobile App,0,0
T0009863,A000525,C00325,2026-03-06 14:47:42,Transfer Out,Transfer,-426.7,Netherlands,Bank Transfer,0,0
T0001169,A002355,C01446,2025-03-12 06:08:26,Transfer In,Transfer,324.56,Belgium,Mobile App,0,0
T0008656,A002511,C01540,2026-04-19 04:44:13,Card Purchase,Travel,-487.76,France,Card Present,0,0
T0007895,A000633,C00389,2025-10-05 06:22:06,Transfer Out,Transfer,-688.0,Belgium,Mobile App,0,0
T0007033,A002282,C01402,2026-04-28 07:18:46,Direct Debit,Utilities,-141.11,Belgium,Direct Debit,0,1
T0005022,A001619,C00996,2024-07-13 11:58:04,Card Purchase,Entertainment,-56.48,Netherlands,Card Present,0,0
T0008394,A001206,C00734,2025-10-10 10:53:12,Salary,Salary,3193.09,Belgium,Bank Transfer,0,0
T0006850,A001029,C00628,2025-06-20 13:48:43,Direct Debit,Subscriptions,-14.28,Netherlands,Direct Debit,0,0
T0008758,A003459,C02113,2024-03-08 23:43:53,Card Purchase,Travel,-116.61,France,Mobile App,0,0
T0007172,A001816,C01120,2026-02-04 01:31:10,Transfer Out,Transfer,-466.01,Netherlands,Mobile App,0,0
T0000210,A001338,C00822,2024-02-18 18:16:36,Transfer Out,Transfer,-457.83,Luxembourg,Bank Transfer,0,0
T0001586,A002384,C01465,2026-02-21 11:00:03,Salary,Salary,1352.73,Belgium,Bank Transfer,0,0
T0004696,A004014,C02453,2024-03-01 02:35:52,Card Purchase,Healthcare,-120.59,France,Online,0,0
T0004991,A003255,C01994,2025-11-28 21:56:46,Card Purchase,E-commerce,-81.3,France,Online,0,0
T0008832,A003249,C01991,2025-12-23 07:15:58,Transfer Out,Transfer,-466.19,Belgium,Mobile App,0,0
T0002379,A001026,C00627,2025-02-09 02:45:36,Direct Debit,Telecom,-54.56,Germany,Direct Debit,0,0
T0000790,A003503,C02142,2025-02-03 12:11:09,Card Purchase,Dining,-40.29,Belgium,Card Present,0,0
T0004746,A002168,C01329,2025-11-03 09:09:09,Salary,Salary,3078.9,Belgium,Bank Transfer,0,1
T0006893,A000150,C00091,2024-12-08 06:16:15,Card Purchase,Entertainment,-20.52,Netherlands,Card Present,0,0
T0005539,A003559,C02174,2025-09-08 02:02:20,Card Purchase,Travel,-331.65,Italy,Card Present,1,0
T0006129,A001046,C00637,2024-04-25 01:36:44,Transfer In,Transfer,468.56,Germany,Mobile App,0,0
T0009357,A000822,C00502,2024-04-04 23:12:50,Transfer Out,Transfer,-98.56,Netherlands,Bank Transfer,0,0
T0006574,A002477,C01521,2025-08-28 21:22:26,Cash Withdrawal,Cash,-20,Belgium,ATM,0,0
T0003624,A000078,C00046,2026-06-16 04:23:37,Salary,Salary,1383.67,Germany,Mobile App,0,0
T0000160,A000180,C00110,2026-05-14 07:54:32,Card Purchase,Fuel,-53.79,France,Card Present,0,0
T0003792,A001606,C00989,2024-08-01 21:50:26,Transfer Out,Transfer,-1256.35,Belgium,Bank Transfer,0,0
T0006190,A000227,C00144,2024-09-14 10:19:06,Cash Withdrawal,Cash,-250,France,ATM,0,0
T0008868,A003535,C02161,2024-09-12 15:58:26,Card Purchase,Travel,-188.33,Germany,Online,0,0
T0003069,A001840,C01133,2026-07-03 11:26:27,Card Purchase,Travel,-1191.84,France,Online,0,0
T0009938,A003880,C02372,2025-06-15 22:52:02,Salary,Salary,2540.09,Belgium,Mobile App,0,0
T0006751,A000365,C00229,2024-03-29 23:52:32,Card Purchase,Fuel,-42.91,Germany,Mobile App,0,0
T0009742,A000657,C00404,2025-04-28 15:18:41,Direct Debit,Insurance,-69.93,Belgium,Direct Debit,0,0
T0004091,A001609,C00990,2024-12-21 09:22:02,Card Purchase,Fuel,-45.59,Netherlands,Online,0,0
T0006681,A003469,C02120,2024-05-10 22:55:04,Transfer Out,Transfer,-505.6,Belgium,Bank Transfer,0,0
T0008272,A002432,C01493,2025-04-27 21:14:28,Transfer In,Transfer,777.47,Belgium,Bank Transfer,0,0
T0007700,A003538,C02162,2025-09-06 17:41:13,Card Purchase,Groceries,-30.37,Belgium,Mobile App,0,0
T0007269,A001309,C00805,2026-04-18 11:11:37,Transfer Out,Transfer,-2592.14,Belgium,Mobile App,0,0
T0003662,A002597,C01591,2024-04-15 00:39:53,Transfer Out,Transfer,-179.68,Netherlands,Bank Transfer,0,0
T0001690,A001061,C00645,2026-05-27 09:06:42,Card Purchase,Healthcare,-34.4,Netherlands,Mobile App,0,0
T0009245,A002819,C01720,2025-08-19 15:34:46,Card Purchase,Dining,-107.03,France,Card Present,0,0
T0002306,A002223,C01364,2026-02-03 20:28:28,Direct Debit,Insurance,-125.89,Germany,Direct Debit,0,0
T0005816,A000475,C00293,2024-07-30 11:22:06,Card Purchase,Travel,-128.9,Germany,Online,0,0
T0006460,A003922,C02399,2026-03-31 10:04:44,Transfer Out,Transfer,-971.62,Belgium,Mobile App,0,0
T0008649,A002307,C01417,2025-03-05 22:34:10,Transfer In,Transfer,90.42,Luxembourg,Mobile App,0,0
T0004109,A000049,C00029,2025-08-15 14:48:27,Card Purchase,E-commerce,-116.72,Netherlands,Card Present,0,0
T0009808,A002410,C01480,2024-10-25 00:26:55,Card Purchase,Fuel,-50.6,France,Card Present,0,0
T0009798,A002770,C01694,2024-04-26 08:51:00,Transfer In,Transfer,206.94,Netherlands,Mobile App,0,0
T0007980,A001930,C01184,2025-07-12 06:10:28,Transfer In,Transfer,302.97,Netherlands,Mobile App,0,0
T0007623,A001685,C01037,2025-12-05 20:12:38,Card Purchase,Dining,-55.9,France,Card Present,0,0
T0006000,A002280,C01401,2024-09-22 01:29:53,Card Purchase,Dining,-98.47,France,Mobile App,0,0
T0000862,A002884,C01760,2025-11-23 23:57:00,Card Purchase,Fuel,-22.11,Netherlands,Online,0,0
T0004403,A003086,C01891,2024-03-19 07:29:28,Interest,Interest,15.81,France,Mobile App,0,0
T0001370,A000424,C00264,2026-01-26 16:35:42,Transfer In,Transfer,867.38,France,Mobile App,0,0
T0002657,A002397,C01472,2026-06-08 05:27:22,Transfer Out,Transfer,-60.42,France,Mobile App,0,0
T0009914,A003441,C02106,2024-08-29 13:35:18,Direct Debit,Insurance,-115.3,Germany,Direct Debit,0,0
T0004105,A003646,C02230,2024-06-21 22:12:06,Transfer In,Transfer,176.27,Belgium,Mobile App,0,0
T0003422,A001202,C00732,2025-03-29 19:06:47,Direct Debit,Housing,-815.77,France,Direct Debit,0,0
T0004932,A001311,C00807,2026-05-20 20:31:24,Transfer In,Transfer,155.73,France,Mobile App,0,0
T0004424,A002456,C01508,2024-08-20 18:10:52,Transfer Out,Transfer,-116.58,Belgium,Bank Transfer,0,0
T0003647,A003008,C01841,2024-05-26 10:42:10,Card Purchase,E-commerce,-74.73,Netherlands,Card Present,0,0
T0006803,A003869,C02364,2024-04-27 09:13:00,Transfer In,Transfer,496.87,Netherlands,Bank Transfer,0,0
T0009355,A000503,C00314,2025-03-26 11:16:36,Direct Debit,Insurance,-109.26,Belgium,Direct Debit,0,0
T0006985,A002249,C01382,2025-11-09 23:32:28,Card Purchase,Fuel,-25.42,Belgium,Card Present,0,0
T0005862,A003038,C01862,2026-04-04 08:37:33,Direct Debit,Utilities,-83.98,Belgium,Direct Debit,0,0
T0006567,A002142,C01314,2025-06-01 17:04:17,Direct Debit,Subscriptions,-21.58,Belgium,Direct Debit,0,0
T0003362,A003788,C02314,2025-05-31 11:04:30,Transfer In,Transfer,550.69,Netherlands,Bank Transfer,0,0
T0001025,A001535,C00942,2025-10-30 09:30:47,Transfer Out,Transfer,-269.47,Belgium,Bank Transfer,0,0
T0002833,A001864,C01146,2026-04-23 23:19:37,Interest,Interest,14.93,Netherlands,Mobile App,0,0
T0000639,A002050,C01257,2026-05-15 19:37:24,Transfer Out,Transfer,-167.76,Netherlands,Mobile App,0,0
T0009426,A003329,C02038,2026-04-05 10:34:43,Direct Debit,Housing,-736.35,Netherlands,Direct Debit,0,0
T0006527,A001225,C00747,2024-08-05 12:01:07,Transfer Out,Transfer,-335.78,Belgium,Bank Transfer,0,0
T0002756,A000856,C00525,2025-01-17 06:55:06,Transfer Out,Transfer,-103.95,,Mobile App,0,0
T0006233,A000761,C00468,2025-02-25 06:50:18,Card Purchase,Retail,-66.0,Netherlands,Card Present,0,0
T0004192,A000865,C00529,2024-05-07 15:07:17,Salary,Salary,4395.9,Belgium,Bank Transfer,0,0
T0000426,A000807,C00492,2025-11-19 13:16:53,Transfer In,Transfer,519.83,France,Bank Transfer,0,0
T0004251,A003039,C01862,2024-05-17 12:28:44,Interest,Interest,6.99,Belgium,Bank Transfer,0,0
T0005230,A002865,C01750,2026-05-07 08:20:48,Transfer In,Transfer,130.85,Belgium,Mobile App,0,0
T0001007,A001079,C00657,2025-06-06 11:24:54,Transfer In,Transfer,587.94,Germany,Mobile App,0,0
T0004740,A003702,C02262,2024-03-26 06:33:10,Transfer In,Transfer,711.78,Germany,Bank Transfer,0,0
T0003571,A003377,C02065,2025-08-16 09:56:30,Card Purchase,Fuel,-48.15,Germany,Card Present,0,0
T0005430,A003816,C02331,2025-06-10 00:05:59,Direct Debit,Utilities,-157.56,Belgium,Direct Debit,0,0
T0001453,A000047,C00027,2025-09-25 18:40:00,Card Purchase,E-commerce,-76.86,Netherlands,Card Present,0,0
T0008158,A003472,C02123,2024-03-09 05:44:46,Direct Debit,Insurance,-79.41,France,Direct Debit,0,0
T0008101,A000974,C00595,2024-04-01 11:27:31,Transfer Out,Transfer,-262.93,Belgium,Bank Transfer,0,0
T0005938,A003536,C02162,2024-04-14 17:24:19,Interest,Interest,4.52,Belgium,Mobile App,0,0
T0007235,A003200,C01962,2026-08-11 13:15:48,Salary,Salary,2678.06,Netherlands,Mobile App,0,0
T0001256,A000400,C00249,2025-12-08 08:51:39,Card Purchase,Dining,-101.7,Netherlands,Online,0,0
T0000588,A000275,C00171,2025-08-25 08:48:10,Card Purchase,E-commerce,-128.69,Germany,Online,0,0
T0009229,A001920,C01179,2026-08-07 20:53:36,Salary,Salary,5824.38,Belgium,Bank Transfer,0,0
T0005849,A001694,C01042,2025-04-25 04:29:00,Card Purchase,Dining,-102.12,Germany,Online,0,0
T0009611,A002391,C01469,2025-11-09 17:02:29,Card Purchase,Entertainment,-55.13,France,Card Present,0,0
T0005209,A001805,C01113,2026-04-27 12:55:25,Direct Debit,Housing,-852.57,Belgium,Direct Debit,0,0
T0002370,A001966,C01206,2025-09-26 09:35:15,Direct Debit,Insurance,-128.44,Luxembourg,Direct Debit,0,0
T0002462,A000091,C00053,2025-09-03 01:36:02,Transfer In,Transfer,294.84,Germany,Mobile App,0,0
T0009998,A002934,C01793,2025-12-06 07:23:09,Transfer In,Transfer,572.62,Belgium,Mobile App,0,0
T0008938,A001861,C01144,2025-07-06 09:54:08,Card Purchase,Dining,-29.14,France,Card Present,0,0
T0002349,A000769,C00472,2025-12-09 07:14:53,Transfer In,Transfer,225.23,Belgium,Bank Transfer,0,0
T0001177,A002441,C01500,2024-09-26 14:39:18,Transfer In,Transfer,108.41,Belgium,Bank Transfer,0,0
T0005651,A001261,C00771,2026-03-05 18:17:16,Transfer Out,Transfer,-58.27,France,Bank Transfer,0,0
T0006261,A001009,C00616,2026-07-02 04:50:40,Card Purchase,Retail,-94.63,France,Card Present,0,0
T0006147,A000524,C00324,2025-11-07 00:03:57,Direct Debit,Utilities,-118.18,,Direct Debit,0,0
T0006920,A001368,C00840,2025-10-17 04:03:32,Direct Debit,Insurance,-130.45,Belgium,Direct Debit,0,0
T0001118,A003592,C02197,2025-09-25 22:45:05,Card Purchase,Fuel,-110.51,Germany,Online,0,0
T0009371,A000763,C00469,2024-06-06 10:04:00,Transfer In,Transfer,468.13,Germany,Mobile App,0,0
T0007010,A001726,C01065,2026-04-10 00:49:17,Direct Debit,Subscriptions,-25.83,Luxembourg,Direct Debit,0,0
T0002415,A000692,C00424,2025-03-26 11:30:28,Transfer Out,Transfer,-45.48,Belgium,Bank Transfer,0,0
T0000868,A003056,C01873,2024-03-09 03:25:45,Card Purchase,Travel,-212.03,Belgium,Card Present,0,0
T0001252,A002117,C01300,2024-09-09 07:58:22,Transfer In,Transfer,279.77,Belgium,Mobile App,0,0
T0003938,A002251,C01383,2026-01-04 05:54:18,Transfer In,Transfer,408.89,Germany,Bank Transfer,0,0
T0004025,A003007,C01840,2024-07-06 15:13:00,Card Purchase,Travel,-410.74,Belgium,Online,0,0
T0001844,A002637,C01612,2026-05-17 06:10:25,Cash Withdrawal,Cash,-60,Germany,ATM,0,0
T0005373,A000239,C00151,2025-12-27 12:56:51,Transfer In,Transfer,330.86,Belgium,Bank Transfer,0,0
T0008662,A001986,C01216,2026-05-09 06:40:20,Transfer Out,Transfer,-129.21,Netherlands,Mobile App,0,0
T0000582,A002701,C01651,2025-07-22 02:44:38,Transfer Out,Transfer,-198.43,France,Bank Transfer,0,0
T0004542,A001007,C00615,2024-11-01 00:54:26,Transfer Out,Transfer,-256.16,Netherlands,Bank Transfer,0,0
T0009178,A003742,C02287,2025-02-15 04:29:44,Transfer In,Transfer,96.03,France,Bank Transfer,0,0
T0007981,A001350,C00828,2026-03-20 07:37:46,Transfer Out,Transfer,-548.45,Belgium,Mobile App,0,0
T0003675,A001902,C01168,2025-01-24 08:24:33,Transfer In,Transfer,417.77,Belgium,Bank Transfer,0,0
T0005762,A000880,C00538,2024-06-09 23:37:59,Transfer In,Transfer,312.88,Germany,Bank Transfer,0,0
T0002219,A002410,C01480,2025-06-09 02:48:47,Card Purchase,Groceries,-20.23,France,Online,0,0
T0008235,A002956,C01807,2025-06-02 21:28:50,Card Purchase,Travel,-279.4,,Online,0,0
T0009698,A002443,C01500,2024-03-06 19:45:51,Card Purchase,Travel,-237.26,Belgium,Mobile App,0,0
T0006087,A003813,C02329,2024-12-09 10:43:21,Transfer Out,Transfer,-207.61,Belgium,Bank Transfer,0,0
T0008707,A001976,C01211,2024-01-26 16:59:58,Direct Debit,Subscriptions,-29.39,France,Direct Debit,0,0
T0008657,A000059,C00035,2025-05-02 09:42:34,Card Purchase,Healthcare,-74.25,Belgium,Mobile App,0,0
T0008981,A000498,C00310,2025-09-05 09:39:39,Direct Debit,Subscriptions,-26.41,Belgium,Direct Debit,0,0
T0003514,A001075,C00654,2024-08-02 12:10:43,Direct Debit,Utilities,-144.46,Belgium,Direct Debit,0,0
T0002725,A001139,C00695,2025-04-22 05:33:27,Direct Debit,Utilities,-172.28,Netherlands,Direct Debit,0,0
T0006593,A000658,C00404,2024-11-05 05:21:04,Transfer Out,Transfer,-1327.59,Belgium,Mobile App,0,0
T0008134,A001459,C00894,2026-07-09 07:17:03,Transfer In,Transfer,325.95,Luxembourg,Bank Transfer,0,0
T0008137,A002117,C01300,2025-02-23 18:56:21,Cash Withdrawal,Cash,-80,Belgium,ATM,0,0
T0004565,A001246,C00762,2025-01-05 10:12:59,Direct Debit,Utilities,-176.27,France,Direct Debit,0,0
T0006152,A002263,C01391,2024-10-03 12:15:30,Direct Debit,Utilities,-152.34,Netherlands,Direct Debit,0,0
T0007688,A001866,C01147,2024-12-23 01:24:47,Transfer In,Transfer,349.89,Germany,Bank Transfer,0,0
T0001800,A001399,C00857,2025-06-06 19:52:00,Transfer In,Transfer,281.94,Netherlands,Bank Transfer,0,0
T0006880,A001656,C01018,2025-01-01 12:37:26,Card Purchase,E-commerce,-78.6,Germany,Card Present,0,0
T0006500,A000779,C00477,2024-11-16 21:21:21,Transfer In,Transfer,272.52,Netherlands,Bank Transfer,0,0
T0006153,A001080,C00658,2024-11-03 21:02:21,Transfer Out,Transfer,-119.04,Belgium,Mobile App,0,0
T0009396,A003408,C02083,2025-08-24 19:30:17,Card Purchase,Travel,-152.05,Belgium,Card Present,0,0
T0006944,A003552,C02169,2025-01-11 16:49:53,Card Purchase,Dining,-42.68,Germany,Online,0,0
T0001314,A002475,C01519,2026-07-18 05:45:06,Transfer Out,Transfer,-323.56,Belgium,Bank Transfer,0,0
T0001322,A003492,C02136,2025-01-27 09:51:20,Cash Withdrawal,Cash,-50,France,ATM,0,0
T0000641,A000527,C00326,2024-02-21 12:37:48,Direct Debit,Utilities,-156.52,France,Direct Debit,0,0
T0006763,A003380,C02067,2024-03-26 01:46:42,Card Purchase,E-commerce,-34.33,Germany,Card Present,0,0
T0000945,A001866,C01147,2025-10-10 16:03:33,Transfer In,Transfer,138.22,Germany,Mobile App,0,0
T0009617,A001333,C00820,2026-08-18 13:54:02,Card Purchase,E-commerce,-134.36,Netherlands,Card Present,0,0
T0001273,A001860,C01144,2024-05-30 16:37:59,Transfer In,Transfer,2412.34,France,Mobile App,0,0
T0003644,A000316,C00195,2024-05-07 11:20:20,Transfer In,Transfer,351.59,Belgium,Bank Transfer,0,0
T0006135,A002936,C01794,2024-02-18 18:17:04,Direct Debit,Utilities,-118.88,Belgium,Direct Debit,0,0
T0005476,A000792,C00485,2026-01-29 01:11:01,Card Purchase,Entertainment,-22.11,Belgium,Card Present,0,0
T0005156,A000820,C00500,2025-01-12 03:56:50,Cash Withdrawal,Cash,-50,Germany,ATM,0,0
